timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length
2025-10-18T15:37:22.401678,13.204.106.34,192.168.0.118,443,54150,TCP,1506
2025-10-18T15:37:22.404188,13.204.106.34,192.168.0.118,443,54150,TCP,1506
2025-10-18T15:37:22.406000,13.204.106.34,192.168.0.118,443,54150,TCP,1506
2025-10-18T15:37:22.407503,13.204.106.34,192.168.0.118,443,54150,TCP,301
2025-10-18T15:37:22.408748,13.204.106.34,192.168.0.118,443,54150,TCP,340
2025-10-18T15:37:22.410433,13.204.106.34,192.168.0.118,443,54150,TCP,112
2025-10-18T15:37:22.412158,192.168.0.118,13.204.106.34,54150,443,TCP,54
2025-10-18T15:37:22.414088,192.168.0.118,13.204.106.34,54150,443,TCP,118
2025-10-18T15:37:22.415477,192.168.0.118,13.204.106.34,54150,443,TCP,643
2025-10-18T15:37:22.433544,13.204.106.34,192.168.0.118,443,54150,TCP,60
2025-10-18T15:37:22.440499,13.204.106.34,192.168.0.118,443,54150,TCP,518
2025-10-18T15:37:22.442213,192.168.0.118,13.204.106.34,54150,443,TCP,647
2025-10-18T15:37:22.488892,13.204.106.34,192.168.0.118,443,54150,TCP,518
2025-10-18T15:37:22.541636,192.168.0.118,13.204.106.34,54150,443,TCP,54
2025-10-18T15:37:23.017585,104.18.39.21,192.168.0.118,443,53765,TCP,78
2025-10-18T15:37:23.020432,192.168.0.118,104.18.39.21,53765,443,TCP,82
2025-10-18T15:37:23.027043,104.18.39.21,192.168.0.118,443,53765,TCP,54
2025-10-18T15:37:23.122509,13.204.106.34,192.168.0.118,443,54535,TCP,477
2025-10-18T15:37:23.177110,192.168.0.118,13.204.106.34,54535,443,TCP,54
2025-10-18T15:37:23.564396,192.168.0.118,34.139.124.58,52763,443,TCP,148
2025-10-18T15:37:23.566204,192.168.0.118,34.139.124.58,52763,443,TCP,1474
2025-10-18T15:37:23.567597,192.168.0.118,34.139.124.58,52763,443,TCP,1474
2025-10-18T15:37:23.569092,192.168.0.118,34.139.124.58,52763,443,TCP,985
2025-10-18T15:37:23.698191,20.191.166.67,192.168.0.118,443,57554,TCP,81
2025-10-18T15:37:23.753844,192.168.0.118,20.191.166.67,57554,443,TCP,54
2025-10-18T15:37:23.770611,34.139.124.58,192.168.0.118,443,52763,TCP,89
2025-10-18T15:37:23.773922,34.139.124.58,192.168.0.118,443,52763,TCP,89
2025-10-18T15:37:23.775129,34.139.124.58,192.168.0.118,443,52763,TCP,60
2025-10-18T15:37:23.776062,192.168.0.118,34.139.124.58,52763,443,TCP,66
2025-10-18T15:37:23.782857,34.139.124.58,192.168.0.118,443,52763,TCP,487
2025-10-18T15:37:23.784374,34.139.124.58,192.168.0.118,443,52763,TCP,85
2025-10-18T15:37:23.785732,192.168.0.118,34.139.124.58,52763,443,TCP,54
2025-10-18T15:37:24.928895,172.67.190.123,192.168.0.118,443,62714,UDP,648
2025-10-18T15:37:24.963729,192.168.0.118,172.67.190.123,62714,443,UDP,86
2025-10-18T15:37:26.440700,192.168.0.118,20.191.166.67,57554,443,TCP,85
2025-10-18T15:37:26.601713,20.191.166.67,192.168.0.118,443,57554,TCP,54
2025-10-18T15:37:31.158752,192.168.0.118,142.250.187.74,52933,443,UDP,71
2025-10-18T15:37:31.169131,142.250.187.74,192.168.0.118,443,52933,UDP,67
2025-10-18T15:37:31.223798,192.168.0.118,172.67.190.123,62714,443,UDP,1286
2025-10-18T15:37:31.225913,192.168.0.118,172.67.190.123,62714,443,UDP,285
2025-10-18T15:37:31.233411,172.67.190.123,192.168.0.118,443,62714,UDP,65
2025-10-18T15:37:31.511490,172.67.190.123,192.168.0.118,443,62714,UDP,673
2025-10-18T15:37:31.547747,192.168.0.118,172.67.190.123,62714,443,UDP,86
2025-10-18T15:37:31.623440,192.168.0.118,40.79.141.153,54531,443,TCP,54
2025-10-18T15:37:31.729920,40.79.141.153,192.168.0.118,443,54531,TCP,54
2025-10-18T15:37:31.732144,192.168.0.118,40.79.141.153,54531,443,TCP,54
2025-10-18T15:37:35.373456,192.168.0.1,239.255.255.250,55099,1900,UDP,436
2025-10-18T15:37:35.375448,192.168.0.1,239.255.255.250,55099,1900,UDP,508
2025-10-18T15:37:35.376776,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.378020,192.168.0.1,239.255.255.250,55099,1900,UDP,504
2025-10-18T15:37:35.379539,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.381080,192.168.0.1,239.255.255.250,55099,1900,UDP,484
2025-10-18T15:37:35.382429,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.383579,192.168.0.1,239.255.255.250,55099,1900,UDP,498
2025-10-18T15:37:35.384713,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.385858,192.168.0.1,239.255.255.250,55099,1900,UDP,516
2025-10-18T15:37:35.387119,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.388370,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.579907,13.204.106.34,192.168.0.118,443,54535,TCP,54
2025-10-18T15:37:35.581647,192.168.0.118,13.204.106.34,54535,443,TCP,54
2025-10-18T15:37:35.680468,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.682286,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.683536,192.168.0.1,239.255.255.250,55099,1900,UDP,516
2025-10-18T15:37:35.684634,192.168.0.1,239.255.255.250,55099,1900,UDP,500
2025-10-18T15:37:35.685733,192.168.0.1,239.255.255.250,55099,1900,UDP,498
2025-10-18T15:37:35.686851,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.688114,192.168.0.1,239.255.255.250,55099,1900,UDP,484
2025-10-18T15:37:35.689178,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.690238,192.168.0.1,239.255.255.250,55099,1900,UDP,504
2025-10-18T15:37:35.691298,192.168.0.1,239.255.255.250,55099,1900,UDP,445
2025-10-18T15:37:35.692410,192.168.0.1,239.255.255.250,55099,1900,UDP,508
2025-10-18T15:37:35.693522,192.168.0.1,239.255.255.250,55099,1900,UDP,436
2025-10-18T15:37:36.126470,192.168.0.118,140.82.113.26,65299,443,TCP,55
2025-10-18T15:37:36.215846,142.250.187.74,192.168.0.118,443,52933,UDP,160
2025-10-18T15:37:36.219087,192.168.0.118,142.250.187.74,52933,443,UDP,75
2025-10-18T15:37:36.318325,140.82.113.26,192.168.0.118,443,65299,TCP,66
2025-10-18T15:37:36.713415,192.168.0.118,104.18.39.21,53765,443,TCP,145
2025-10-18T15:37:36.718198,192.168.0.118,192.168.0.1,56630,53,TCP,66
2025-10-18T15:37:36.720277,192.168.0.118,192.168.0.1,56623,53,TCP,66
2025-10-18T15:37:36.722461,192.168.0.1,192.168.0.118,53,56630,TCP,66
2025-10-18T15:37:36.724485,192.168.0.1,192.168.0.118,53,56623,TCP,66
2025-10-18T15:37:36.726505,104.18.39.21,192.168.0.118,443,53765,TCP,54
2025-10-18T15:37:36.727858,192.168.0.118,192.168.0.1,56630,53,TCP,54
2025-10-18T15:37:36.729533,192.168.0.118,192.168.0.1,56623,53,TCP,54
2025-10-18T15:37:36.731252,192.168.0.118,192.168.0.1,56623,53,TCP,56
2025-10-18T15:37:36.732539,192.168.0.118,192.168.0.1,56623,53,TCP,86
2025-10-18T15:37:36.734917,192.168.0.118,192.168.0.1,50647,53,TCP,66
2025-10-18T15:37:36.736428,192.168.0.118,192.168.0.1,51100,53,TCP,66
2025-10-18T15:37:36.738099,192.168.0.118,192.168.0.1,56630,53,TCP,56
2025-10-18T15:37:36.739554,192.168.0.118,192.168.0.1,56630,53,TCP,86
2025-10-18T15:37:36.740975,192.168.0.1,192.168.0.118,53,56623,TCP,54
2025-10-18T15:37:36.742310,192.168.0.1,192.168.0.118,53,56623,TCP,54
2025-10-18T15:37:36.743469,192.168.0.1,192.168.0.118,53,50647,TCP,66
2025-10-18T15:37:36.744679,192.168.0.1,192.168.0.118,53,51100,TCP,66
2025-10-18T15:37:36.745908,192.168.0.1,192.168.0.118,53,56630,TCP,54
2025-10-18T15:37:36.747048,192.168.0.1,192.168.0.118,53,56630,TCP,54
2025-10-18T15:37:36.748441,192.168.0.118,192.168.0.1,50647,53,TCP,54
2025-10-18T15:37:36.749703,192.168.0.118,192.168.0.1,51100,53,TCP,54
2025-10-18T15:37:36.750912,192.168.0.118,192.168.0.1,50647,53,TCP,56
2025-10-18T15:37:36.751980,192.168.0.118,192.168.0.1,50647,53,TCP,92
2025-10-18T15:37:36.753048,192.168.0.118,192.168.0.1,51100,53,TCP,56
2025-10-18T15:37:36.754224,192.168.0.118,192.168.0.1,51100,53,TCP,92
2025-10-18T15:37:36.755326,192.168.0.1,192.168.0.118,53,51100,TCP,54
2025-10-18T15:37:36.756444,192.168.0.1,192.168.0.118,53,50647,TCP,54
2025-10-18T15:37:36.757485,192.168.0.1,192.168.0.118,53,50647,TCP,54
2025-10-18T15:37:36.758569,192.168.0.1,192.168.0.118,53,51100,TCP,54
2025-10-18T15:37:36.760201,192.168.0.1,192.168.0.118,53,56630,TCP,104
2025-10-18T15:37:36.761721,192.168.0.1,192.168.0.118,53,56623,TCP,172
2025-10-18T15:37:36.762793,192.168.0.118,192.168.0.1,56630,53,TCP,54
2025-10-18T15:37:36.763845,192.168.0.118,192.168.0.1,56623,53,TCP,54
2025-10-18T15:37:36.764947,192.168.0.118,20.233.83.146,51350,443,TCP,66
2025-10-18T15:37:36.766481,192.168.0.1,192.168.0.118,53,56630,TCP,54
2025-10-18T15:37:36.768946,192.168.0.1,192.168.0.118,53,51100,TCP,211
2025-10-18T15:37:36.770665,192.168.0.1,192.168.0.118,53,56623,TCP,54
2025-10-18T15:37:36.772104,192.168.0.118,192.168.0.1,56630,53,TCP,54
2025-10-18T15:37:36.773520,192.168.0.118,192.168.0.1,56623,53,TCP,54
2025-10-18T15:37:36.775172,192.168.0.118,192.168.0.1,51100,53,TCP,54
2025-10-18T15:37:36.776949,192.168.0.1,192.168.0.118,53,50647,TCP,143
2025-10-18T15:37:36.778186,192.168.0.1,192.168.0.118,53,51100,TCP,54
2025-10-18T15:37:36.779383,192.168.0.118,192.168.0.1,51100,53,TCP,54
2025-10-18T15:37:36.780728,192.168.0.118,192.168.0.1,50647,53,TCP,54
2025-10-18T15:37:36.782184,192.168.0.118,140.82.114.21,65111,443,TCP,66
2025-10-18T15:37:36.783537,192.168.0.1,192.168.0.118,53,50647,TCP,54
2025-10-18T15:37:36.784599,192.168.0.118,192.168.0.1,50647,53,TCP,54
2025-10-18T15:37:36.785878,20.233.83.146,192.168.0.118,443,51350,TCP,66
2025-10-18T15:37:36.787468,192.168.0.118,20.233.83.146,51350,443,TCP,54
2025-10-18T15:37:36.789093,192.168.0.118,20.233.83.146,51350,443,TCP,1490
2025-10-18T15:37:36.790502,192.168.0.118,20.233.83.146,51350,443,TCP,485
2025-10-18T15:37:36.791713,20.233.83.146,192.168.0.118,443,51350,TCP,54
2025-10-18T15:37:36.793007,20.233.83.146,192.168.0.118,443,51350,TCP,1490
2025-10-18T15:37:36.794131,20.233.83.146,192.168.0.118,443,51350,TCP,1490
2025-10-18T15:37:36.795211,20.233.83.146,192.168.0.118,443,51350,TCP,671
2025-10-18T15:37:36.796334,192.168.0.118,20.233.83.146,51350,443,TCP,54
2025-10-18T15:37:36.797403,192.168.0.118,20.233.83.146,51350,443,TCP,118
2025-10-18T15:37:36.798580,192.168.0.118,20.233.83.146,51350,443,TCP,146
2025-10-18T15:37:36.800046,192.168.0.118,20.233.83.146,51350,443,TCP,782
2025-10-18T15:37:36.801289,192.168.0.118,20.233.83.146,51350,443,TCP,424
2025-10-18T15:37:36.802458,20.233.83.146,192.168.0.118,443,51350,TCP,133
2025-10-18T15:37:36.803573,20.233.83.146,192.168.0.118,443,51350,TCP,133
2025-10-18T15:37:36.804642,20.233.83.146,192.168.0.118,443,51350,TCP,144
2025-10-18T15:37:36.805780,20.233.83.146,192.168.0.118,443,51350,TCP,60
2025-10-18T15:37:36.806934,192.168.0.118,20.233.83.146,51350,443,TCP,54
2025-10-18T15:37:36.808028,192.168.0.118,20.233.83.146,51350,443,TCP,85
2025-10-18T15:37:36.835663,104.18.39.21,192.168.0.118,443,53765,TCP,139
2025-10-18T15:37:36.842280,20.233.83.146,192.168.0.118,443,51350,TCP,60
2025-10-18T15:37:36.887678,192.168.0.118,104.18.39.21,53765,443,TCP,54
2025-10-18T15:37:36.938226,140.82.114.21,192.168.0.118,443,65111,TCP,66
2025-10-18T15:37:36.940005,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:36.941334,192.168.0.118,140.82.114.21,65111,443,TCP,1490
2025-10-18T15:37:36.942437,192.168.0.118,140.82.114.21,65111,443,TCP,523
2025-10-18T15:37:36.966672,20.233.83.146,192.168.0.118,443,51350,TCP,1023
2025-10-18T15:37:36.968569,192.168.0.118,20.233.83.146,51350,443,TCP,89
2025-10-18T15:37:36.980964,20.233.83.146,192.168.0.118,443,51350,TCP,60
2025-10-18T15:37:37.130355,140.82.114.21,192.168.0.118,443,65111,TCP,54
2025-10-18T15:37:37.132776,140.82.114.21,192.168.0.118,443,65111,TCP,1490
2025-10-18T15:37:37.134181,140.82.114.21,192.168.0.118,443,65111,TCP,1490
2025-10-18T15:37:37.135968,140.82.114.21,192.168.0.118,443,65111,TCP,1278
2025-10-18T15:37:37.137249,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:37.138454,140.82.114.21,192.168.0.118,443,65111,TCP,1490
2025-10-18T15:37:37.140030,140.82.114.21,192.168.0.118,443,65111,TCP,157
2025-10-18T15:37:37.141092,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:37.142279,192.168.0.118,140.82.114.21,65111,443,TCP,118
2025-10-18T15:37:37.143501,192.168.0.118,140.82.114.21,65111,443,TCP,146
2025-10-18T15:37:37.144767,192.168.0.118,140.82.114.21,65111,443,TCP,781
2025-10-18T15:37:37.146135,192.168.0.118,140.82.114.21,65111,443,TCP,1490
2025-10-18T15:37:37.147218,192.168.0.118,140.82.114.21,65111,443,TCP,1490
2025-10-18T15:37:37.148301,192.168.0.118,140.82.114.21,65111,443,TCP,1490
2025-10-18T15:37:37.149416,192.168.0.118,140.82.114.21,65111,443,TCP,1490
2025-10-18T15:37:37.150700,192.168.0.118,140.82.114.21,65111,443,TCP,561
2025-10-18T15:37:37.326977,140.82.114.21,192.168.0.118,443,65111,TCP,133
2025-10-18T15:37:37.328818,140.82.114.21,192.168.0.118,443,65111,TCP,133
2025-10-18T15:37:37.330148,140.82.114.21,192.168.0.118,443,65111,TCP,118
2025-10-18T15:37:37.331317,140.82.114.21,192.168.0.118,443,65111,TCP,102
2025-10-18T15:37:37.332614,140.82.114.21,192.168.0.118,443,65111,TCP,60
2025-10-18T15:37:37.333830,140.82.114.21,192.168.0.118,443,65111,TCP,60
2025-10-18T15:37:37.335117,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:37.336257,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:37.337486,192.168.0.118,140.82.114.21,65111,443,TCP,85
2025-10-18T15:37:37.338639,140.82.114.21,192.168.0.118,443,65111,TCP,534
2025-10-18T15:37:37.384289,192.168.0.118,140.82.114.21,65111,443,TCP,54
2025-10-18T15:37:37.560714,140.82.114.21,192.168.0.118,443,65111,TCP,60
2025-10-18T15:37:38.970854,20.191.166.67,192.168.0.118,443,57554,TCP,81
2025-10-18T15:37:39.019044,192.168.0.118,20.191.166.67,57554,443,TCP,54
2025-10-18T15:37:40.698480,192.168.0.1,224.0.0.252,5355,5355,UDP,86
2025-10-18T15:37:41.445728,192.168.0.118,20.191.166.67,57554,443,TCP,85
2025-10-18T15:37:41.607314,20.191.166.67,192.168.0.118,443,57554,TCP,54
2025-10-18T15:37:42.264424,192.168.0.118,20.191.166.67,57554,443,TCP,82
2025-10-18T15:37:42.310741,192.168.0.118,172.67.190.123,54862,443,TCP,55
2025-10-18T15:37:42.320551,172.67.190.123,192.168.0.118,443,54862,TCP,66
2025-10-18T15:37:42.427054,20.191.166.67,192.168.0.118,443,57554,TCP,54
2025-10-18T15:37:43.016467,104.18.39.21,192.168.0.118,443,53765,TCP,78
2025-10-18T15:37:43.018255,192.168.0.118,104.18.39.21,53765,443,TCP,82
2025-10-18T15:37:43.026661,104.18.39.21,192.168.0.118,443,53765,TCP,54
2025-10-18T15:37:44.695710,192.168.0.118,104.18.32.47,54021,443,TCP,1454
2025-10-18T15:37:44.697535,192.168.0.118,104.18.32.47,54021,443,TCP,1454
2025-10-18T15:37:44.698962,192.168.0.118,104.18.32.47,54021,443,TCP,1454
2025-10-18T15:37:44.700316,192.168.0.118,104.18.32.47,54021,443,TCP,1454
2025-10-18T15:37:44.701625,192.168.0.118,104.18.32.47,54021,443,TCP,1432
2025-10-18T15:37:44.702869,192.168.0.118,104.18.32.47,54021,443,TCP,93
2025-10-18T15:37:44.704411,192.168.0.118,104.18.32.47,54021,443,TCP,313
2025-10-18T15:37:44.705692,104.18.32.47,192.168.0.118,443,54021,TCP,54
2025-10-18T15:37:44.706877,104.18.32.47,192.168.0.118,443,54021,TCP,54
2025-10-18T15:37:44.708021,104.18.32.47,192.168.0.118,443,54021,TCP,54
2025-10-18T15:37:44.709205,104.18.32.47,192.168.0.118,443,54021,TCP,54
2025-10-18T15:37:44.710654,104.18.32.47,192.168.0.118,443,54021,TCP,93
2025-10-18T15:37:44.761032,192.168.0.118,104.18.32.47,54021,443,TCP,54
2025-10-18T15:37:45.398844,104.18.32.47,192.168.0.118,443,54021,TCP,407
2025-10-18T15:37:45.400658,104.18.32.47,192.168.0.118,443,54021,TCP,89
2025-10-18T15:37:45.401994,104.18.32.47,192.168.0.118,443,54021,TCP,85
2025-10-18T15:37:45.403290,192.168.0.118,104.18.32.47,54021,443,TCP,54
2025-10-18T15:37:45.404514,192.168.0.118,104.18.32.47,54021,443,TCP,89
2025-10-18T15:37:45.448408,104.18.32.47,192.168.0.118,443,54021,TCP,54
2025-10-18T15:37:47.367489,192.168.0.118,192.168.0.1,59482,53,UDP,79
2025-10-18T15:37:47.369502,192.168.0.118,192.168.0.1,56513,53,UDP,79
2025-10-18T15:37:47.380187,192.168.0.1,192.168.0.118,53,59482,UDP,248
2025-10-18T15:37:47.382802,192.168.0.1,192.168.0.118,53,56513,UDP,276
2025-10-18T15:37:47.384013,192.168.0.118,13.107.213.63,65112,443,TCP,66
2025-10-18T15:37:47.395555,13.107.213.63,192.168.0.118,443,65112,TCP,66
2025-10-18T15:37:47.397467,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.398647,192.168.0.118,13.107.213.63,65112,443,TCP,1494
2025-10-18T15:37:47.399767,192.168.0.118,13.107.213.63,65112,443,TCP,407
2025-10-18T15:37:47.410409,13.107.213.63,192.168.0.118,443,65112,TCP,66
2025-10-18T15:37:47.412245,13.107.213.63,192.168.0.118,443,65112,TCP,54
2025-10-18T15:37:47.413521,13.107.213.63,192.168.0.118,443,65112,TCP,153
2025-10-18T15:37:47.414814,192.168.0.118,13.107.213.63,65112,443,TCP,661
2025-10-18T15:37:47.424853,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.426954,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.428698,13.107.213.63,192.168.0.118,443,65112,TCP,1246
2025-10-18T15:37:47.429975,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.431143,13.107.213.63,192.168.0.118,443,65112,TCP,1500
2025-10-18T15:37:47.432212,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.433343,192.168.0.118,13.107.213.63,65112,443,TCP,128
2025-10-18T15:37:47.434871,192.168.0.118,13.107.213.63,65112,443,TCP,146
2025-10-18T15:37:47.435967,192.168.0.118,13.107.213.63,65112,443,TCP,326
2025-10-18T15:37:47.439443,13.107.213.63,192.168.0.118,443,65112,TCP,341
2025-10-18T15:37:47.440672,13.107.213.63,192.168.0.118,443,65112,TCP,341
2025-10-18T15:37:47.442020,13.107.213.63,192.168.0.118,443,65112,TCP,116
2025-10-18T15:37:47.443175,13.107.213.63,192.168.0.118,443,65112,TCP,60
2025-10-18T15:37:47.444261,13.107.213.63,192.168.0.118,443,65112,TCP,85
2025-10-18T15:37:47.445305,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.446372,192.168.0.118,13.107.213.63,65112,443,TCP,85
2025-10-18T15:37:47.447560,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.448840,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.450015,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.451154,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.452171,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.453309,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.454432,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.455685,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.456805,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.458183,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.459478,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.460568,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.461874,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.463292,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.464333,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.465509,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.466708,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.468178,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.470466,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.472575,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.474703,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.476726,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.478567,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.480279,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.482010,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.483546,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.485317,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.486944,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.488469,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.490197,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.491907,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.493993,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.495625,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.496793,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.498111,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.499780,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.501776,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.504469,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.506080,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.507319,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.508466,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.509523,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.510704,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.511805,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.512895,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.513981,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.515108,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.516245,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.517416,13.107.213.63,192.168.0.118,443,65112,TCP,1506
2025-10-18T15:37:47.518509,13.107.213.63,192.168.0.118,443,65112,TCP,1467
2025-10-18T15:37:47.519516,192.168.0.118,13.107.213.63,65112,443,TCP,54
2025-10-18T15:37:47.582413,192.168.0.118,192.168.0.1,59484,53,UDP,81
2025-10-18T15:37:47.592782,192.168.0.1,192.168.0.118,53,59484,UDP,234
2025-10-18T15:37:47.594432,192.168.0.118,2.21.231.226,65114,443,TCP,66
2025-10-18T15:37:47.595719,192.168.0.118,2.21.231.226,65113,443,TCP,66
2025-10-18T15:37:47.602023,2.21.231.226,192.168.0.118,443,65113,TCP,66
2025-10-18T15:37:47.603451,2.21.231.226,192.168.0.118,443,65114,TCP,66
2025-10-18T15:37:47.604850,192.168.0.118,2.21.231.226,65113,443,TCP,54
2025-10-18T15:37:47.606022,192.168.0.118,2.21.231.226,65114,443,TCP,54
2025-10-18T15:37:47.607221,192.168.0.118,2.21.231.226,65113,443,TCP,525
2025-10-18T15:37:47.608330,192.168.0.118,2.21.231.226,65114,443,TCP,525
2025-10-18T15:37:47.613758,2.21.231.226,192.168.0.118,443,65113,TCP,54
2025-10-18T15:37:47.615821,2.21.231.226,192.168.0.118,443,65113,TCP,1506
2025-10-18T15:37:47.617108,2.21.231.226,192.168.0.118,443,65113,TCP,1506
2025-10-18T15:37:47.618284,2.21.231.226,192.168.0.118,443,65113,TCP,1246
2025-10-18T15:37:47.619577,2.21.231.226,192.168.0.118,443,65113,TCP,1506
2025-10-18T15:37:47.620712,2.21.231.226,192.168.0.118,443,65114,TCP,1506
2025-10-18T15:37:47.622463,2.21.231.226,192.168.0.118,443,65114,TCP,1506
2025-10-18T15:37:47.623757,2.21.231.226,192.168.0.118,443,65114,TCP,1246
2025-10-18T15:37:47.625188,192.168.0.118,2.21.231.226,65113,443,TCP,54
2025-10-18T15:37:47.626494,192.168.0.118,2.21.231.226,65114,443,TCP,54
2025-10-18T15:37:47.627789,2.21.231.226,192.168.0.118,443,65113,TCP,1307
2025-10-18T15:37:47.629037,2.21.231.226,192.168.0.118,443,65114,TCP,1506
2025-10-18T15:37:47.630368,2.21.231.226,192.168.0.118,443,65114,TCP,1308
2025-10-18T15:37:47.631646,192.168.0.118,2.21.231.226,65114,443,TCP,54
2025-10-18T15:37:47.632921,192.168.0.118,2.21.231.226,65114,443,TCP,134
2025-10-18T15:37:47.634199,192.168.0.118,2.21.231.226,65113,443,TCP,134
2025-10-18T15:37:47.635559,192.168.0.118,2.21.231.226,65114,443,TCP,223
2025-10-18T15:37:47.636803,192.168.0.118,2.21.231.226,65113,443,TCP,230
2025-10-18T15:37:47.638239,2.21.231.226,192.168.0.118,443,65113,TCP,373
2025-10-18T15:37:47.639447,2.21.231.226,192.168.0.118,443,65113,TCP,373
